"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"1263","HE FOLLOWED ME!
JUSTIN BIEBER FOLLOW: 24/11/14
BELIEVE, YOUR DREAMS MAY CARRY OUT
WHEN YOU LEAST EXPECT! THANKS DANIEL<U+2661>!<U+221E>",103593,2380,18186,2521,"https://t.co/zM67s5wpAx","<ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>: ZeliaTorres2",2011-10-26 12:19:50,FALSE,FALSE,"ZeliaTorres2"," Brazil","pt","398693460",8,FALSE,"http://pbs.twimg.com/profile_images/805631042086465536/XNN2U0P4_normal.jpg"
"1264","<ed><U+00A0><U+00BC><ed><U+00BC><U+00A0>Cameron Dallas<ed><U+00A0><U+00BC><ed><U+00BC><U+00A0> Directioner<ed><U+00A0><U+00BD><ed><U+00B2><U+0095>Magcult<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+2764>Matthew Espinosa<U+2764> <ed><U+00A0><U+00BD><ed><U+00B2><U+0096>5SOSFAM<ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B2><U+009C>Twins Martinez<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>Musical.ly:anneyyulissa  Instagram:anneyyulissa",6056,1023,6080,872,"https://t.co/ftuZo79FLv","<ed><U+00A0><U+00BC><ed><U+00BD><U+0083>Anney<ed><U+00A0><U+00BC><ed><U+00BD><U+0083>",2013-09-27 03:10:09,FALSE,FALSE,"ItsAnneyJ","Mexicali, Baja California","es","1909878288",2,FALSE,"http://pbs.twimg.com/profile_images/828808592278970368/_liQUQe1_normal.jpg"
"1265","I am the Bull Moose...I don't retreat I just attack in another direction. Your Dad is my BITCH.",11244,218,6834,422,"https://t.co/4JkTPwMGtM","Prick Flair",2016-07-30 02:42:03,FALSE,FALSE,"SugarDaleDick2","Mount Washington, Pittsburgh","en","759217463099789313",63,FALSE,"http://pbs.twimg.com/profile_images/829600221961273344/ox-JJ7iN_normal.jpg"
"1266","Lady Gaga <U+00B0><U+2022><U+00B0><U+2022><U+00B0><U+2022><U+00B0><U+2022><U+00B0><U+2022>  #JOANNE",35179,270,22537,484,"https://t.co/6CDfvK6TkA","JOANNE X UNIVERSE",2012-06-26 03:45:45,FALSE,FALSE,"GagaVonTrap","NJ","en","618703426",6,FALSE,"http://pbs.twimg.com/profile_images/791238589694828544/IK5B9TVd_normal.jpg"
"1267","<ed><U+00A0><U+00BD><ed><U+00B8><U+0098>enamorada de 5 locos enamorados de la musica @CD9 <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>
<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>30-04-16<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>21-05-16<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>25-05-16<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>28-08-16<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>07-10-16<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>10-11-16<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>
0/6<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",24015,233,14172,177,NA,"Elote Azul De Alan",2015-09-01 22:19:42,FALSE,FALSE,"sandianavarro","M<U+00E9>xico","es","3516868277",3,FALSE,"http://pbs.twimg.com/profile_images/769130532621856768/lP68ti5A_normal.jpg"
"1268","Casually tweeting to a practically non-existent audience!",2731,77,1884,268,NA,"Theo",2016-02-24 02:12:42,FALSE,FALSE,"Theodaire","<U+5E0C><U+671B><U+306F><U+3001><U+7D76><U+671B><U+3092><U+514B><U+670D><U+3057><U+307E><U+3059><U+3002>","en","702315182953988096",2,FALSE,"http://pbs.twimg.com/profile_images/824443134977380352/xBSXHMJL_normal.jpg"
"1269","The Official Twitter Account of Sports Protalk. Everything on NFL & NBA Insights and Previews.
Follow us & Subscribe on Youtube. <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>Join the Sports talk!",3522,420,1452,706,"https://t.co/P1uXjFxki0","Sports Protalk",2016-09-09 00:37:11,FALSE,FALSE,"sportsprotalk1"," USA","en","774043942262284288",4,FALSE,"http://pbs.twimg.com/profile_images/779816718210170881/tNjkzvbt_normal.jpg"
"1270","Lady Gaga is my mom.",311,12,177,45,NA,"AlternativeGagaFacts",2017-02-08 19:37:43,FALSE,FALSE,"HAUSofJEEZUS","Phoenix, G.O.A.T.","en","829413923363250176",0,FALSE,"http://pbs.twimg.com/profile_images/829848871194890240/X6HHG-WO_normal.jpg"
"1271","snap : matteo-bnr",1448,223,1786,46,"https://t.co/wL5iuNsNhe","Matteo",2014-01-25 10:05:49,FALSE,FALSE,"weapovs","Nice, France","fr","2309773891",2,FALSE,"http://pbs.twimg.com/profile_images/828366993342480386/rGJ8D8XF_normal.jpg"
"1272","Better left alone.",43730,309,1442,319,NA,"CRBR",2011-04-29 23:16:25,FALSE,FALSE,"Carlos_BrionesR","SV","en","290226263",3,FALSE,"http://pbs.twimg.com/profile_images/831317447164776457/GcKw9cST_normal.jpg"
"1273","De todas mis facetas la que m<U+00E1>s me gusta es la de mujer superficial.",26132,431,2131,224,"https://t.co/qdaDJ3ZdxM","Paty Mayonesa",2009-07-06 13:35:27,FALSE,FALSE,"PedroCourcy","Andalucia Oz Queendom","es","54205170",7,FALSE,"http://pbs.twimg.com/profile_images/666652319422013440/pcmu72Jx_normal.jpg"
"1274","Me convierto en lo q me pidas en la tristeza yo te muestro la salida... #Primeracita #Cnco <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B0><U+00BC><ed><U+00A0><U+00BD><ed><U+00B0><U+0092>",18874,215,11940,509,NA,"Johana <ed><U+00A0><U+00BD><ed><U+00B0><U+00BC>",2016-07-25 05:13:14,FALSE,FALSE,"Yoyo_95Roldan","Tucum<U+00E1>n, Argentina","es","757443568059506688",3,FALSE,"http://pbs.twimg.com/profile_images/831247475570855937/rTu2ZVSZ_normal.jpg"
"1275","<U+00BB> @ladygaga and @twentyonepilots' fan <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> 
<U+00BB> 15n2016 Lady Gaga liked my tweet <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>",242,249,1231,7,"https://t.co/AlNjZtwj24","Gaga<U+274C>Twenty<U+00D8>nePil<U+00F8>ts",2012-04-04 18:31:13,FALSE,FALSE,"gaga_21pilots","JOANNE AND BLURRYFACE","ru","545425077",0,FALSE,"http://pbs.twimg.com/profile_images/796837961006452736/GKk2M9qp_normal.jpg"
"1276","A place for beliebers to unite. Please follow if you love JB. Don't have Instagram",22565,3985,9484,3690,NA,"myloveforkidrauhl",2014-11-17 01:05:35,FALSE,FALSE,"nycbiebergirl","New York, NY","en","2880265341",9,FALSE,"http://pbs.twimg.com/profile_images/740303555295383552/IRdLm0Bw_normal.jpg"
"1277","Official account of the original & best fan awards, by & for Little Monsters. 'Stop the drama, start the fun!' See you in July!",15998,3404,3338,2047,"https://t.co/wgScc2SLiw","LMAs",2014-07-13 23:36:55,FALSE,FALSE,"AnnualLMA","Worldwide","en","2640704420",7,FALSE,"http://pbs.twimg.com/profile_images/770037579144130561/dLg6XBy6_normal.jpg"
"1278","Host on VOA 1, Top 20 Countdown, world traveler, music lover. Views are my own!",13074,2114,2558,1202,"https://t.co/u6pGOLoxaB","Ray McDonald",2012-05-24 15:11:56,FALSE,FALSE,"RayOnTheHits","Washington, D.C.","en","589194487",45,FALSE,"http://pbs.twimg.com/profile_images/2828455379/c44b75ad94f9a4f7cee690356ed047d4_normal.jpeg"
"1279","<ed><U+00A0><U+00BD><ed><U+00B2><U+0098>",708,111,2186,241,NA,"Mawn",2016-09-21 10:46:38,FALSE,FALSE,"marilou_just","France","fr","778545967343755265",0,FALSE,"http://pbs.twimg.com/profile_images/815908646668435456/XLkqMfyK_normal.jpg"
"1280","UNC-CH Class of 2014: B.S. Psychology | Senior Clinical Research Specialist | Little Monster | Pop-Culture Extraordinaire | NIH Diversity Supplement Awardee",1362,247,8429,307,"https://t.co/4x7jeTTy00","Terrell A. Hicks",2014-01-09 05:00:11,FALSE,FALSE,"terrellahicks","Chapel Hill, NC","en","2283077521",7,FALSE,"http://pbs.twimg.com/profile_images/777902642592964608/IJRS62C8_normal.jpg"
"1281","Microbiologia <ed><U+00A0><U+00BD><ed><U+00B4><U+00AC><ed><U+00A0><U+00BD><ed><U+00B3><U+009A> UCR. Algunas veces en Liberia, otras veces en San Jos<U+00E9>.
           Snapchat: alejandro-guido.",1116,471,644,346,"https://t.co/e7mDrvhzzv","Alejandro Guido",2011-04-20 19:46:10,FALSE,FALSE,"AlejoGMz27","Costa Rica, Gte/SJ","es","285236301",5,FALSE,"http://pbs.twimg.com/profile_images/807040074328264704/8ylsUjwC_normal.jpg"
"1282","into the fire, she swallowed their hate.",45858,610,30285,408,"https://t.co/MIIo0hLHNa","matt - bj<U+00F6>rk",2014-06-01 01:44:24,FALSE,FALSE,"lanaschola","Silent Hill, West Virginia","en-gb","2574612165",35,FALSE,"http://pbs.twimg.com/profile_images/827279899069083649/tv2VOuFU_normal.jpg"
"1283","okay have a bread day",852,97,3752,132,"https://t.co/RQoi4SUh2N","Sam",2016-12-22 21:15:12,FALSE,FALSE,"sammieskipper","UT","en","812043835912032256",0,FALSE,"http://pbs.twimg.com/profile_images/814934147244269568/e4i32hzM_normal.jpg"
"1284","CEO National media company--radio/TV host, columnist; author; PR & Marketing Guru, #tcot #ProIsrael.  Tweets don't represent town committees I serve on.",19246,141283,5103,67827,"https://t.co/75PrQd8j8u","MediaMan2009",2008-12-16 13:07:22,FALSE,FALSE,"MediaMan2009","MASSACHUSETTS","en","18161620",387,FALSE,"http://pbs.twimg.com/profile_images/748958719594160129/O4mTbTtF_normal.jpg"
"1285","Happy Conservative living in Liberal NYC.",4105,158,7559,326,NA,"AV",2017-02-02 01:21:23,FALSE,FALSE,"AAANYC1","Manhattan, NY","en","826963694559051776",1,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png"
"1286","I believe strongly in God & country. And I'm fed up with libtards We finally have a man who will MAGA!   I love all birds I have 4 macaws. any bird lovers?",45023,1810,32242,1718,NA,"eric keisler",2015-07-09 18:28:10,FALSE,FALSE,"eckeisler61","Nanawale Estates, HI","en","3368077079",182,FALSE,"http://pbs.twimg.com/profile_images/759886750978154497/vYQH3Vfb_normal.jpg"
"1287","Brushing the dangerous.... Montani Semper Liberi... Aquarius Advocate Atheist Feminist Runner Happy Country Boy",7558,309,815,1170,NA,"Kyle",2011-08-10 16:34:42,FALSE,FALSE,"RadioG4G4","Morgantown","en","352438604",2,FALSE,"http://pbs.twimg.com/profile_images/647088273312075776/umOzc2nU_normal.jpg"
"1288","<U+02E1><U+1D49><U+1D57>'<U+02E2> <U+02B3><U+1D43><U+1DA4><U+02E2><U+1D49> <U+02B0><U+1D49><U+02E1><U+02E1> <U+1DA4><U+1DB0> <U+1D57><U+02B0><U+1D49> <U+02E2><U+1D57><U+02B3><U+1D49><U+1D49><U+1D57><U+02E2> <U+1D48><U+02B3><U+1DA4><U+1DB0><U+1D4F> <U+1D47><U+1D49><U+1D49><U+02B3> <U+1D43><U+1DB0><U+1D48> <U+1D4D><U+1D49><U+1D57> <U+1DA4><U+1DB0><U+1D57><U+1D52> <U+1D57><U+02B3><U+1D52><U+1D58><U+1D47><U+02E1><U+1D49><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB>",46390,6682,2057,5607,NA,"Niehaus",2012-05-19 16:34:06,FALSE,FALSE,"GagaExcitesMe","Buenos Aires, Argentina","es","584907163",29,FALSE,"http://pbs.twimg.com/profile_images/831740307456798720/-WYAUIto_normal.jpg"
"1289","call me joanne",82035,1361,3845,273,NA,"anderson",2014-04-26 15:02:05,FALSE,FALSE,"diamodheart","brasil","es","2510643899",23,FALSE,"http://pbs.twimg.com/profile_images/817752718056026115/q9CqKxu0_normal.jpg"
"1290","",42686,3010,59957,4993,NA,"David",2013-03-25 17:46:40,FALSE,FALSE,"Monster_KenBarb","United Kingdom","en","1300420980",21,FALSE,"http://pbs.twimg.com/profile_images/829113509262811136/G_l6_TEE_normal.jpg"
"1291","I Was Born This Way!",1141,87,2332,114,NA,"Eduardo Lira",2010-09-13 15:22:59,FALSE,FALSE,"eduardoliraah","brasil","pt","190284629",0,FALSE,"http://pbs.twimg.com/profile_images/822255919228600325/fys25DUi_normal.jpg"
"1292","accentuate the positive, eliminate the negative",66292,1045,3495,659,"https://t.co/KCldrir07N","rods",2009-07-22 00:14:55,FALSE,FALSE,"dawndefeo","Sao Paulo, Brazil","en","58971782",21,FALSE,"http://pbs.twimg.com/profile_images/816674549060276225/wb5aD6W__normal.jpg"
"1293","/ Fan DALS/ #TeamCandice/ #TeamCandiFlow/ Florent Mothe <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB>/ S<U+00E9>rie addict <U+27A1><U+FE0F> #Japril/ #Calzona/ #Vauseman/ #Sanvers / #Spoby/ #Olicity",5115,298,5947,751,NA,"Dr.Sweethearts <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>",2015-05-09 17:46:16,FALSE,FALSE,"japril2327","Eure, Haute-Normandie","fr","3243740477",6,FALSE,"http://pbs.twimg.com/profile_images/827630250670559232/PdPbmEKs_normal.jpg"
"1294","""why are all of us being punished for the sins of erika??""",4484,86,4622,328,"https://t.co/3TuUNHojwh","erika",2014-07-27 03:20:11,FALSE,FALSE,"_erikawithak","Pennsylvania","en","2683983216",2,FALSE,"http://pbs.twimg.com/profile_images/827339820297048065/AAhTGllI_normal.jpg"
"1295","",35346,655,28297,2109,NA,"trust no bitch",2012-10-14 10:40:06,FALSE,FALSE,"heyitsanag","the hell","es","879828138",10,FALSE,"http://pbs.twimg.com/profile_images/818974467535867904/80WPC_PJ_normal.jpg"
"1296","ednacleidealvess@gmail.com",3526,339,4034,1511,NA,"FURAC<U+00C3>O  RENAULT",2014-02-15 04:42:53,FALSE,FALSE,"AadaaAlves","recife","pt","2344553376",4,FALSE,"http://pbs.twimg.com/profile_images/712947505571504128/JYyQcqHB_normal.jpg"
"1297","can't you tell by the signs? | <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>sc: kennethdionzon",46282,1014,44313,1405,"https://t.co/4UgPW1DSZZ","k3n",2011-02-27 05:47:45,FALSE,FALSE,"k3nnethhh","Canada","en","258210727",22,FALSE,"http://pbs.twimg.com/profile_images/828107332856979456/jzA9mYKN_normal.jpg"
"1298","6x Grammy-winner artist, Golden Globe winning actress, Oscar nominee, multi-platinum selling artist, Halftime headliner, global superstar, you name it!",2581,955,1437,514,NA,"Lady Godga<U+2728>",2013-06-08 02:45:05,FALSE,FALSE,"HausOfAle_","New York, NY","es","1491822548",4,FALSE,"http://pbs.twimg.com/profile_images/830954755899944960/gHXyAxh5_normal.jpg"
"1299","Definirse es limitarse. Better to be hated than loved for what you're not.",16448,414,13428,299,"https://t.co/CBOIhnfwdp","L!am",2015-12-19 10:05:05,FALSE,FALSE,"Liam__Brooks","Madrid","es","4534339228",5,FALSE,"http://pbs.twimg.com/profile_images/824993919943503873/PYBKmf2C_normal.jpg"
"1300","part time princess full time trash / Eric",19722,151,9076,534,NA,"eric",2009-05-01 03:44:56,FALSE,FALSE,"notEricUribe","Braavos","en","36874141",4,FALSE,"http://pbs.twimg.com/profile_images/831033254593454081/zYKFQ8Il_normal.jpg"
"1301","",2690,1669,7357,1355,NA,"xoxo, Danny",2012-01-20 00:25:21,FALSE,FALSE,"dinogaga16","Manhattan, NY","en","468865085",4,FALSE,"http://pbs.twimg.com/profile_images/829416020414640128/fxoy8Dc7_normal.jpg"
"1302","Qu'est-ce que c'est une question? C'est tout dont vous avez besoin.",5843,96,7980,41,"https://t.co/7MKnPJUpEM","M<U+039B>IC",2015-09-05 16:32:58,FALSE,FALSE,"migueljmunnoz","Gaia","es","3557257222",7,FALSE,"http://pbs.twimg.com/profile_images/825804585428189184/3IItOQpC_normal.jpg"
"1303","When you remember a memory, you're actually thinking about the last time you remembered it, not how you actually remember it.",8686,478,9629,1287,NA,"Patrick <U+2615>",2010-05-30 21:36:11,FALSE,FALSE,"PaTsTaR15","Your Screen","en","150022273",6,FALSE,"http://pbs.twimg.com/profile_images/817253069343723520/JgE6SjK-_normal.jpg"
"1304","instagram : alx.uz",94123,496,11314,148,"https://t.co/DPlfXLNlDU","Alex",2011-01-25 14:36:56,FALSE,FALSE,"vleks_","Ile-de-France, France","fr","242755679",44,FALSE,"http://pbs.twimg.com/profile_images/832355192154755072/_YJg4Ks-_normal.jpg"
"1305","Me mantengo despierto desde el 17 de mayo de 2013 con el fin de no perderme nada al lado de @originalkidknot .",6167,185,4519,135,"https://t.co/g7HxGED1ht","Isma Mons<U+2020>er",2012-06-02 20:46:36,FALSE,FALSE,"Isma_LMonster","Espa<U+00F1>a","es","597735151",7,FALSE,"http://pbs.twimg.com/profile_images/693166297333534720/lYy5a1r7_normal.jpg"
"1306","Our stance on sports today...Tweet or DM us your stance or team pride today #Podernfamily #SportsCommunity Podcast- https://t.co/D7C4284VAj",7201,4855,2351,4462,"https://t.co/lxUl9hbyPZ","The Sports Stance",2015-08-19 20:52:53,FALSE,FALSE,"SportsStance_","Watertown, MA","en","3431968977",113,FALSE,"http://pbs.twimg.com/profile_images/823633095719010306/wXvsxA0R_normal.jpg"
"1307","stay inspired.",14737,969,6684,673,"https://t.co/mq66xIPqGZ","Whitney Rutledge",2009-07-06 14:50:48,FALSE,FALSE,"whit_rutledge","Kent State. Alpha Xi Delta.","en","54224354",6,FALSE,"http://pbs.twimg.com/profile_images/795043779954823168/pkeppp2w_normal.jpg"
"1308","voted most likely to die first in the hunger games.",14762,199,8025,247,NA,"<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>",2009-05-01 02:10:18,FALSE,FALSE,"sailoralbert","Silver Millenium","en","36852999",6,FALSE,"http://pbs.twimg.com/profile_images/830163035608133636/JmY7jvPZ_normal.jpg"
"1309","views are my own",3213,3333,1368,465,"https://t.co/rZI8eUVL3j","Marc Michael",2010-04-20 22:04:40,FALSE,FALSE,"BeardBoBaggins","England, United Kingdom","en-gb","135289186",74,FALSE,"http://pbs.twimg.com/profile_images/832722707213017088/3_h73rMz_normal.jpg"
"1310","Aimait d<U+00E9>j<U+00E0> les s<U+00E9>ries <U+00E0> la folie bien avant #Lost. S<U+00E9>vit en fran<U+00E7>ais sur @Allocine & en anglais sur @SeasonZeroCom. Membre de @France_ACS",69478,4524,7190,2508,"https://t.co/7TV45HJWOa","Jean-Maxime Renault",2009-09-13 23:44:24,FALSE,TRUE,"J_M_Renault","Paris","en","74004044",222,FALSE,"http://pbs.twimg.com/profile_images/773499493408997376/grbfI5CE_normal.jpg"
"1311","I make music, create content, root for the @packers @Raptors and @MapleLeafs, and watch cartoons.",2548,152,6,134,"https://t.co/dRPslN8QUs","Dan",2015-09-02 17:41:07,FALSE,FALSE,"normallydan","Scarborough","en","3525472581",4,FALSE,"http://pbs.twimg.com/profile_images/811717022526607365/XQqvLHD3_normal.jpg"
"1312","attitude alterations at the altar",69105,1295,23990,394,"https://t.co/GSvYTes0Jg","<U+00E7>a tourne <U+00E7>a tourne",2010-03-26 14:29:35,FALSE,FALSE,"stjxde","Bordeaux","en","126640517",105,FALSE,"http://pbs.twimg.com/profile_images/797597699101130753/k8tsUNX8_normal.jpg"
"1313","I set out to hurt no one! I'm PRO USA,GOD,GUNS,POLICE, FAMILY,SAFETY,MILITARY, FREEDOM,THE UGLY HONEST TRUTH &A FEMALE FOR PRESIDENT JUST NOT HILLARY!",3199,129,1132,225,NA,"shawn leiskau",2013-02-19 21:21:56,FALSE,FALSE,"shawnleiskau38","coldspring TX ","en","1198678350",14,FALSE,"http://pbs.twimg.com/profile_images/699362154667835392/bVMiRaPS_normal.jpg"
"1314","I'm Salad, Sal, Cody or whatever the fuck you wanna call me.",1118,404,994,1775,NA,"Sal",2012-10-02 03:22:06,FALSE,FALSE,"SaladLikesBacon","Warrington, Dunedin City","en","857425286",4,FALSE,"http://pbs.twimg.com/profile_images/823275877349748736/90mgcBVm_normal.jpg"
"1315","My life will change one day",525,316,1404,121,"https://t.co/iwtttFO5wR","Jesus Armando",2014-03-31 00:21:17,FALSE,FALSE,"jesusaarmando","sc- JesusAarmando ","en","2419706090",0,FALSE,"http://pbs.twimg.com/profile_images/826235381448323073/NF8u0n7W_normal.jpg"
"1316","<ed><U+00A0><U+00BE><ed><U+00B6><U+0085>",73804,1177,175424,673,NA,"Lucas :3",2013-06-02 00:44:36,FALSE,FALSE,"abrahammateocm","Alicante, Espa<U+00F1>a ","es","1476013272",5,FALSE,"http://pbs.twimg.com/profile_images/829902202097565700/bU5bUZd9_normal.jpg"
"1317","I tweet about my love for Lady Gaga and Madonna. Oh, and the occasional pity party.",9288,203,1530,420,"http://t.co/sZNreTyvsl","Austin",2009-03-30 00:13:56,FALSE,FALSE,"ajhuffman219","Orlando, FL","en","27539222",9,FALSE,"http://pbs.twimg.com/profile_images/606801495393058816/QRSod-gs_normal.jpg"
"1318","",12617,2149,41977,1796,NA,"Dancin In Circles",2010-06-09 15:21:57,FALSE,FALSE,"Swine1993","UrAnus","es","153816013",12,FALSE,"http://pbs.twimg.com/profile_images/799063659129540608/7tcC3uBW_normal.jpg"
"1319","Actionable consumer-generated creative effectiveness data for video advertisers. More on our blog https://t.co/jHgKfCs81c",5406,1341,1254,1154,"http://t.co/294PtGkZ5B","Ace Metrix",2009-06-16 18:23:20,FALSE,FALSE,"Ace_Metrix","Los Angeles, CA","en","47699133",204,FALSE,"http://pbs.twimg.com/profile_images/702217209284661249/2T51pEoN_normal.png"
"1320","i looove @ladygaga",3630,171,1491,442,NA,"GrigioG.u.y.",2011-06-30 18:24:34,FALSE,FALSE,"Ladygayay","Deutschland","en","326926928",2,FALSE,"http://pbs.twimg.com/profile_images/786049792157839360/9HVIv8e-_normal.jpg"
"1321","A mix between Susan Boyle & Elizabeth Taylor with a dash of Joan Rivers & your local pole dancing nun #MrRobot",44715,1350,408,494,"https://t.co/M3ElFykDCu","Pedro Becerra",2010-03-30 02:11:54,FALSE,FALSE,"XPedroBecerraX","Polka <U+2020> ","en","127724515",35,FALSE,"http://pbs.twimg.com/profile_images/795588712222466048/h7wYzVg1_normal.jpg"
"1322","Gov Officials & Agencies Government & Politics News Technology & Science Freelance Writer, Published, Medical@ Pharmaceutical",1520,111,1308,157,NA,"PamelaTJudah",2017-02-07 23:25:18,FALSE,FALSE,"judah_pamela","North Carolina, USA","en","829108805615099907",1,FALSE,"http://pbs.twimg.com/profile_images/829112057182244866/T58Jx0gP_normal.jpg"
"1323","insta: moesuttle",102428,2022,1979,824,"https://t.co/iTNU54PVhH","MOE NYISA",2012-07-09 11:52:32,FALSE,FALSE,"MOEQueenOfPeace","In a city where pigeons are friends with plastic bags.","en-gb","631031869",43,FALSE,"http://pbs.twimg.com/profile_images/831212892884201472/XtaUIbk3_normal.jpg"
"1324","it's just another day <ed><U+00A0><U+00BC><ed><U+00BC><U+009E> | #337er",2545,132,7819,107,"https://t.co/UdsDWlkYhs","t <ed><U+00A0><U+00BE><ed><U+00B6><U+0088>",2016-10-16 22:21:45,FALSE,FALSE,"SirTannerPierce","<U+26A3>","en","787780596839882752",1,FALSE,"http://pbs.twimg.com/profile_images/830892319587045379/gqX-UplB_normal.jpg"
